2019-10-09 19:22:32,615 - DEBUG - move
2019-10-09 19:22:32,623 - DEBUG - move
2019-10-09 19:22:32,648 - DEBUG - move
2019-10-09 19:22:32,656 - DEBUG - move
2019-10-09 19:22:32,663 - DEBUG - move
2019-10-09 19:22:32,674 - DEBUG - move
2019-10-09 19:22:32,679 - DEBUG - move
2019-10-09 19:22:32,690 - DEBUG - move
2019-10-09 19:22:32,695 - DEBUG - move
2019-10-09 19:22:32,713 - DEBUG - move
2019-10-09 19:22:32,723 - DEBUG - move
2019-10-09 19:22:32,727 - DEBUG - move
2019-10-09 19:22:32,740 - DEBUG - move
2019-10-09 19:22:32,743 - DEBUG - move
2019-10-09 19:22:32,757 - DEBUG - move
2019-10-09 19:22:32,760 - DEBUG - move
2019-10-09 19:22:32,766 - DEBUG - move
2019-10-09 19:22:32,776 - DEBUG - move
2019-10-09 19:22:32,790 - DEBUG - move
2019-10-09 19:22:32,816 - DEBUG - move
2019-10-09 19:22:32,823 - DEBUG - move
2019-10-09 19:22:32,831 - DEBUG - move
2019-10-09 19:22:32,842 - DEBUG - move
2019-10-09 19:22:32,846 - DEBUG - move
2019-10-09 19:22:32,858 - DEBUG - move
2019-10-09 19:22:32,862 - DEBUG - move
2019-10-09 19:22:32,874 - DEBUG - move
2019-10-09 19:22:33,192 - DEBUG - move
2019-10-09 19:22:33,200 - DEBUG - move
2019-10-09 19:22:33,209 - DEBUG - move
2019-10-09 19:22:33,216 - DEBUG - move
2019-10-09 19:22:33,225 - DEBUG - move
2019-10-09 19:22:33,231 - DEBUG - move
2019-10-09 19:22:33,241 - DEBUG - move
2019-10-09 19:22:33,249 - DEBUG - move
2019-10-09 19:22:33,259 - DEBUG - move
2019-10-09 19:22:33,264 - DEBUG - move
2019-10-09 19:22:33,275 - DEBUG - move
2019-10-09 19:22:33,280 - DEBUG - move
2019-10-09 19:22:33,291 - DEBUG - move
2019-10-09 19:22:33,296 - DEBUG - move
2019-10-09 19:22:33,309 - DEBUG - move
2019-10-09 19:22:33,312 - DEBUG - move
2019-10-09 19:22:33,325 - DEBUG - move
2019-10-09 19:22:33,328 - DEBUG - move
2019-10-09 19:22:33,344 - DEBUG - move
2019-10-09 19:22:33,344 - DEBUG - move
2019-10-09 19:22:33,358 - DEBUG - move
2019-10-09 19:22:33,361 - DEBUG - move
2019-10-09 19:22:33,375 - DEBUG - move
2019-10-09 19:22:34,805 - DEBUG - move
2019-10-09 19:22:34,814 - DEBUG - move
2019-10-09 19:22:34,820 - DEBUG - move
2019-10-09 19:22:34,829 - DEBUG - move
2019-10-09 19:22:34,837 - DEBUG - move
2019-10-09 19:22:34,846 - DEBUG - move
2019-10-09 19:22:34,853 - DEBUG - move
2019-10-09 19:22:34,863 - DEBUG - move
2019-10-09 19:22:34,868 - DEBUG - move
2019-10-09 19:22:34,879 - DEBUG - move
2019-10-09 19:22:34,884 - DEBUG - move
2019-10-09 19:22:35,263 - DEBUG - move
2019-10-09 19:22:35,269 - DEBUG - move
2019-10-09 19:22:35,281 - DEBUG - move
2019-10-09 19:22:35,286 - DEBUG - move
2019-10-09 19:22:35,298 - DEBUG - move
2019-10-09 19:22:35,301 - DEBUG - move
2019-10-09 19:22:35,313 - DEBUG - move
2019-10-09 19:22:35,318 - DEBUG - move
2019-10-09 19:22:35,330 - DEBUG - move
2019-10-09 19:22:35,334 - DEBUG - move
2019-10-09 19:22:35,348 - DEBUG - move
2019-10-09 19:22:35,350 - DEBUG - move
2019-10-09 19:22:35,364 - DEBUG - move
2019-10-09 19:22:35,366 - DEBUG - move
2019-10-09 19:22:35,380 - DEBUG - move
2019-10-09 19:22:35,383 - DEBUG - move
2019-10-09 19:22:35,397 - DEBUG - move
2019-10-09 19:22:35,399 - DEBUG - move
2019-10-09 19:22:35,406 - DEBUG - move
2019-10-09 19:22:35,415 - DEBUG - move
2019-10-09 19:22:35,421 - DEBUG - move
2019-10-09 19:22:35,431 - DEBUG - move
2019-10-09 19:22:35,439 - DEBUG - move
2019-10-09 19:22:35,447 - DEBUG - move
2019-10-09 19:22:35,453 - DEBUG - move
2019-10-09 19:22:35,465 - DEBUG - move
2019-10-09 19:22:35,470 - DEBUG - move
2019-10-09 19:22:35,481 - DEBUG - move
2019-10-09 19:22:35,486 - DEBUG - move
2019-10-09 19:22:35,497 - DEBUG - move
2019-10-09 19:22:35,502 - DEBUG - move
2019-10-09 19:22:35,515 - DEBUG - move
2019-10-09 19:22:35,518 - DEBUG - move
2019-10-09 19:22:35,531 - DEBUG - move
2019-10-09 19:22:35,534 - DEBUG - move
2019-10-09 19:22:35,547 - DEBUG - move
2019-10-09 19:22:35,552 - DEBUG - move
2019-10-09 19:22:35,564 - DEBUG - move
2019-10-09 19:22:35,567 - DEBUG - move
2019-10-09 19:22:35,580 - DEBUG - move
2019-10-09 19:22:35,583 - DEBUG - move
2019-10-09 19:22:35,590 - DEBUG - move
2019-10-09 19:22:35,599 - DEBUG - move
2019-10-09 19:22:35,607 - DEBUG - move
2019-10-09 19:22:35,616 - DEBUG - move
2019-10-09 19:22:35,624 - DEBUG - move
2019-10-09 19:22:35,631 - DEBUG - move
2019-10-09 19:22:35,639 - DEBUG - move
2019-10-09 19:22:35,649 - DEBUG - move
2019-10-09 19:22:35,655 - DEBUG - move
2019-10-09 19:22:35,665 - DEBUG - move
2019-10-09 19:22:35,672 - DEBUG - move
2019-10-09 19:22:35,682 - DEBUG - move
2019-10-09 19:22:35,687 - DEBUG - move
2019-10-09 19:22:35,698 - DEBUG - move
2019-10-09 19:22:35,703 - DEBUG - move
2019-10-09 19:22:35,720 - DEBUG - move
2019-10-09 19:22:35,746 - DEBUG - move
2019-10-09 19:22:35,751 - DEBUG - move
2019-10-09 19:22:35,765 - DEBUG - move
2019-10-09 19:22:35,768 - DEBUG - move
2019-10-09 19:22:35,782 - DEBUG - move
2019-10-09 19:22:35,785 - DEBUG - move
2019-10-09 19:22:35,791 - DEBUG - move
2019-10-09 19:22:35,800 - DEBUG - move
2019-10-09 19:22:35,816 - DEBUG - move
2019-10-09 19:22:35,823 - DEBUG - move
2019-10-09 19:22:35,831 - DEBUG - move
2019-10-09 19:22:35,849 - DEBUG - move
2019-10-09 19:22:35,865 - DEBUG - move
2019-10-09 19:22:35,881 - DEBUG - move
2019-10-09 19:22:35,887 - DEBUG - down
2019-10-09 19:22:36,056 - DEBUG - move
2019-10-09 19:22:36,066 - DEBUG - move
2019-10-09 19:22:36,072 - DEBUG - move
2019-10-09 19:22:36,082 - DEBUG - move
2019-10-09 19:22:36,088 - DEBUG - move
2019-10-09 19:22:36,100 - DEBUG - move
2019-10-09 19:22:36,116 - DEBUG - move
2019-10-09 19:22:36,120 - DEBUG - move
2019-10-09 19:22:36,131 - DEBUG - move
2019-10-09 19:22:36,136 - DEBUG - move
2019-10-09 19:22:36,150 - DEBUG - move
2019-10-09 19:22:36,153 - DEBUG - move
2019-10-09 19:22:36,166 - DEBUG - move
2019-10-09 19:22:36,168 - DEBUG - move
2019-10-09 19:22:36,183 - DEBUG - move
2019-10-09 19:22:36,186 - DEBUG - move
2019-10-09 19:22:36,193 - DEBUG - move
2019-10-09 19:22:36,201 - DEBUG - move
2019-10-09 19:22:36,208 - DEBUG - move
2019-10-09 19:22:36,218 - DEBUG - move
2019-10-09 19:22:36,224 - DEBUG - move
2019-10-09 19:22:36,233 - DEBUG - move
2019-10-09 19:22:36,241 - DEBUG - move
2019-10-09 19:22:36,265 - DEBUG - move
2019-10-09 19:22:36,289 - DEBUG - move
2019-10-09 19:22:36,322 - DEBUG - move
2019-10-09 19:22:36,369 - DEBUG - move
2019-10-09 19:22:36,393 - DEBUG - move
2019-10-09 19:22:36,409 - DEBUG - move
2019-10-09 19:22:36,418 - DEBUG - move
2019-10-09 19:22:36,426 - DEBUG - move
2019-10-09 19:22:36,433 - DEBUG - move
2019-10-09 19:22:36,441 - DEBUG - move
2019-10-09 19:22:36,451 - DEBUG - move
2019-10-09 19:22:36,458 - DEBUG - move
2019-10-09 19:22:36,474 - DEBUG - move
2019-10-09 19:22:36,482 - DEBUG - move
2019-10-09 19:22:36,490 - DEBUG - move
2019-10-09 19:22:37,083 - DEBUG - move
2019-10-09 19:22:37,086 - DEBUG - move
2019-10-09 19:22:37,094 - DEBUG - move
2019-10-09 19:22:37,102 - DEBUG - move
2019-10-09 19:22:37,110 - DEBUG - move
2019-10-09 19:22:37,119 - DEBUG - move
2019-10-09 19:22:37,127 - DEBUG - move
2019-10-09 19:22:37,137 - DEBUG - move
2019-10-09 19:22:37,143 - DEBUG - move
2019-10-09 19:22:37,153 - DEBUG - move
2019-10-09 19:22:37,158 - DEBUG - move
2019-10-09 19:22:37,193 - DEBUG - move
2019-10-09 19:22:37,237 - DEBUG - move
2019-10-09 19:22:37,254 - DEBUG - move
2019-10-09 19:22:37,262 - DEBUG - move
2019-10-09 19:22:37,271 - DEBUG - move
2019-10-09 19:22:37,283 - DEBUG - move
2019-10-09 19:22:37,286 - DEBUG - move
2019-10-09 19:22:37,294 - DEBUG - move
2019-10-09 19:22:37,304 - DEBUG - move
2019-10-09 19:22:37,310 - DEBUG - move
2019-10-09 19:22:37,319 - DEBUG - move
2019-10-09 19:22:37,327 - DEBUG - move
2019-10-09 19:22:37,336 - DEBUG - move
2019-10-09 19:22:37,343 - DEBUG - move
2019-10-09 19:22:37,351 - DEBUG - move
2019-10-09 19:22:37,358 - DEBUG - move
2019-10-09 19:22:37,370 - DEBUG - move
2019-10-09 19:22:37,375 - DEBUG - move
2019-10-09 19:22:37,387 - DEBUG - move
2019-10-09 19:22:37,390 - DEBUG - move
2019-10-09 19:22:37,404 - DEBUG - move
2019-10-09 19:22:37,407 - DEBUG - move
2019-10-09 19:22:38,906 - DEBUG - move
2019-10-09 19:22:38,914 - DEBUG - move
2019-10-09 19:22:38,924 - DEBUG - move
2019-10-09 19:22:38,931 - DEBUG - move
2019-10-09 19:22:38,941 - DEBUG - move
2019-10-09 19:22:38,946 - DEBUG - move
2019-10-09 19:22:38,957 - DEBUG - move
2019-10-09 19:22:38,963 - DEBUG - move
2019-10-09 19:22:38,974 - DEBUG - move
2019-10-09 19:22:38,979 - DEBUG - move
2019-10-09 19:22:38,991 - DEBUG - move
2019-10-09 19:22:38,994 - DEBUG - move
2019-10-09 19:22:39,005 - DEBUG - move
2019-10-09 19:22:39,011 - DEBUG - move
2019-10-09 19:22:39,025 - DEBUG - move
2019-10-09 19:22:39,027 - DEBUG - move
2019-10-09 19:22:39,044 - DEBUG - move
2019-10-09 19:22:39,059 - DEBUG - move
2019-10-09 19:22:39,071 - DEBUG - move
2019-10-09 19:22:39,074 - DEBUG - move
2019-10-09 19:22:39,083 - DEBUG - move
2019-10-09 19:22:39,091 - DEBUG - move
2019-10-09 19:22:39,099 - DEBUG - move
2019-10-09 19:22:39,109 - DEBUG - move
2019-10-09 19:22:39,116 - DEBUG - move
2019-10-09 19:22:39,124 - DEBUG - move
2019-10-09 19:22:39,131 - DEBUG - move
2019-10-09 19:22:39,141 - DEBUG - move
2019-10-09 19:22:39,147 - DEBUG - move
2019-10-09 19:22:39,165 - DEBUG - move
2019-10-09 19:22:39,180 - DEBUG - move
2019-10-09 19:22:39,195 - DEBUG - move
2019-10-09 19:22:39,211 - DEBUG - move
2019-10-09 19:22:39,227 - DEBUG - move
2019-10-09 19:22:39,242 - DEBUG - move
2019-10-09 19:22:39,242 - DEBUG - move
2019-10-09 19:22:39,258 - DEBUG - move
2019-10-09 19:22:39,259 - DEBUG - move
2019-10-09 19:22:39,267 - DEBUG - move
2019-10-09 19:22:39,277 - DEBUG - move
2019-10-09 19:22:39,284 - DEBUG - move
2019-10-09 19:22:39,292 - DEBUG - move
2019-10-09 19:22:39,300 - DEBUG - move
2019-10-09 19:22:39,308 - DEBUG - move
2019-10-09 19:22:39,316 - DEBUG - move
2019-10-09 19:22:39,324 - DEBUG - move
2019-10-09 19:22:39,342 - DEBUG - move
2019-10-09 19:22:39,380 - DEBUG - move
2019-10-09 19:22:39,485 - DEBUG - down
2019-10-09 19:22:39,773 - DEBUG - move
2019-10-09 19:22:39,782 - DEBUG - move
2019-10-09 19:22:39,793 - DEBUG - move
2019-10-09 19:22:39,798 - DEBUG - move
2019-10-09 19:22:39,815 - DEBUG - move
2019-10-09 19:22:39,825 - DEBUG - move
2019-10-09 19:22:39,847 - DEBUG - move
2019-10-09 19:22:39,878 - DEBUG - move
2019-10-09 19:22:39,926 - DEBUG - move
2019-10-09 19:22:39,950 - DEBUG - move
2019-10-09 19:22:39,967 - DEBUG - move
2019-10-09 19:22:39,982 - DEBUG - move
2019-10-09 19:22:39,999 - DEBUG - move
2019-10-09 19:22:40,013 - DEBUG - move
2019-10-09 19:22:40,026 - DEBUG - move
2019-10-09 19:22:40,041 - DEBUG - move
2019-10-09 19:22:43,902 - DEBUG - move
2019-10-09 19:22:43,909 - DEBUG - move
2019-10-09 19:22:43,921 - DEBUG - move
2019-10-09 19:23:22,159 - DEBUG - move
2019-10-09 19:23:22,160 - DEBUG - move
2019-10-09 19:23:22,166 - DEBUG - move
2019-10-09 19:23:22,175 - DEBUG - move
2019-10-09 19:23:22,182 - DEBUG - move
2019-10-09 19:23:22,191 - DEBUG - move
2019-10-09 19:23:22,199 - DEBUG - move
2019-10-09 19:23:22,208 - DEBUG - move
2019-10-09 19:23:22,214 - DEBUG - move
2019-10-09 19:23:22,225 - DEBUG - move
2019-10-09 19:23:22,231 - DEBUG - move
2019-10-09 19:23:22,241 - DEBUG - move
2019-10-09 19:23:22,246 - DEBUG - move
2019-10-09 19:23:22,258 - DEBUG - move
2019-10-09 19:23:22,263 - DEBUG - move
2019-10-09 19:23:22,274 - DEBUG - move
2019-10-09 19:23:22,279 - DEBUG - move
2019-10-09 19:23:22,527 - DEBUG - down
